ReciboID;FechaPago;ClienteID;FacturaID;Importe
55896;2026-01-28;46;25652;459188,76
55897;2026-01-28;6;25653;342973,99
55898;2026-01-28;58;25671;210753,93
55899;2026-01-28;50;25675;111760,35
55900;2026-01-28;31;25701;367864,33
55901;2026-01-28;78;25763;69350,36
55902;2026-01-28;28;25871;104002,49
55903;2026-01-29;53;24233;65152,49
55904;2026-01-29;60;24531;192823,97
55905;2026-01-29;59;25196;130565,34
55906;2026-01-29;62;25218;43017,03
55907;2026-01-29;76;25474;6444,32
55908;2026-01-29;7;25481;643362,46
55909;2026-01-29;30;25537;84397,15
55910;2026-01-29;80;25634;200376,22
55911;2026-01-29;46;25657;314376,9
55912;2026-01-29;58;25663;510148,74
55913;2026-01-29;3;25679;47442,42
55914;2026-01-29;69;25790;54277,35
55915;2026-01-29;75;25825;264508,72
55916;2026-01-29;28;25972;182437,62
55917;2026-01-30;15;25222;175725,4
55918;2026-01-30;12;25270;22412,96
55919;2026-01-30;13;25333;93531,88
55920;2026-01-30;7;25385;684261,29
55921;2026-01-30;51;25484;18174,1
55922;2026-01-30;37;25629;122820,28
55923;2026-01-30;40;25637;431573,95
55924;2026-01-30;76;25674;93910,09
55925;2026-01-30;43;25709;39118,38
55926;2026-01-30;58;25715;267163,17
55927;2026-01-31;53;24244;23024,16
55928;2026-01-31;39;25045;71671,15
55929;2026-01-31;59;25294;33233,75
55930;2026-01-31;52;25413;58436,01
55931;2026-01-31;76;25648;16239,89
55932;2026-01-31;41;25867;28806,9
55933;2026-01-31;14;26001;86650,0
55934;2026-02-01;60;24586;27188,77
55935;2026-02-01;52;25204;24293,16
55936;2026-02-01;39;25325;63645,34
55937;2026-02-01;24;25607;157725,48
55938;2026-02-01;24;25647;31138,74
55939;2026-02-01;2;25666;447236,38
55940;2026-02-01;17;25718;244509,12
55941;2026-02-01;25;25725;106989,32
55942;2026-02-01;78;25808;157607,09
55943;2026-02-01;27;25821;7395,59
55944;2026-02-01;77;25859;8066,2
55945;2026-02-01;75;25861;74216,98
55946;2026-02-01;5;25959;66468,64
55947;2026-02-01;71;26000;44401,89
55948;2026-02-02;55;24875;9511,92
55949;2026-02-02;45;25050;180938,3
55950;2026-02-02;13;25085;54918,29
55951;2026-02-02;39;25302;54309,97
55952;2026-02-02;64;25405;35239,24
55953;2026-02-02;7;25435;567664,91
55954;2026-02-02;80;25451;218933,33
55955;2026-02-02;8;25526;163006,2
55956;2026-02-02;1;25553;7799,38
55957;2026-02-02;2;25669;244327,64
55958;2026-02-02;1;25670;41629,88
55959;2026-02-02;25;25703;43268,98
55960;2026-02-02;42;25818;86398,43
55961;2026-02-02;32;25875;253963,38
55962;2026-02-03;74;24818;234033,68
55963;2026-02-03;18;25019;207826,52
55964;2026-02-03;15;25298;144867,58
55965;2026-02-03;16;25461;810417,94
55966;2026-02-03;7;25490;446391,75
55967;2026-02-03;44;25686;264835,86
55968;2026-02-03;72;25699;137154,41
55969;2026-02-03;43;25752;27904,12
55970;2026-02-03;69;25957;93194,55
55971;2026-02-03;47;26020;175439,92
55972;2026-02-04;54;24952;21845,48
55973;2026-02-04;54;25220;109860,61
55974;2026-02-04;18;25230;203710,56
55975;2026-02-04;30;25501;73583,18
55976;2026-02-04;35;25518;81667,11
55977;2026-02-04;29;25523;50068,54
55978;2026-02-04;65;25645;67494,73
55979;2026-02-04;61;25668;116005,29
55980;2026-02-04;12;25723;32081,59
55981;2026-02-04;3;25741;8062,25
55982;2026-02-04;25;25759;41255,81
55983;2026-02-04;79;25767;26944,23
55984;2026-02-04;49;25771;60708,98
55985;2026-02-04;32;25925;119800,51
55986;2026-02-05;53;24359;45871,42
55987;2026-02-05;20;25332;237397,48
55988;2026-02-05;20;25367;135687,53
55989;2026-02-05;30;25529;76755,87
55990;2026-02-05;30;25537;41248,98
55991;2026-02-05;8;25542;121551,83
55992;2026-02-05;27;25644;20457,46
55993;2026-02-05;16;25659;313125,76
55994;2026-02-05;12;25706;5191,01
55995;2026-02-05;23;25730;941270,12
55996;2026-02-05;38;25761;138445,42
55997;2026-02-06;60;25072;215346,61
55998;2026-02-06;18;25153;37956,82
55999;2026-02-06;62;25296;17128,32
56000;2026-02-06;36;25450;188017,42
56001;2026-02-06;16;25505;852767,9
56002;2026-02-06;68;25522;31224,7
56003;2026-02-06;30;25584;16739,22
56004;2026-02-06;51;25716;31832,43
56005;2026-02-06;56;25726;88938,06
56006;2026-02-06;57;25729;151706,18
56007;2026-02-06;9;25799;18001,6
56008;2026-02-06;70;25839;60612,11
56009;2026-02-06;5;26031;55576,88
56010;2026-02-07;74;24934;236988,4
56011;2026-02-07;62;25384;208580,58
56012;2026-02-07;45;25476;31153,6
56013;2026-02-07;44;25519;660952,1
56014;2026-02-07;51;25572;43811,32
56015;2026-02-07;58;25671;215684,35
56016;2026-02-07;9;25714;6382,33
56017;2026-02-07;9;25722;24378,44
56018;2026-02-07;58;25757;609465,14
56019;2026-02-07;65;25762;58967,18
56020;2026-02-07;58;25766;646164,79
56021;2026-02-07;41;25877;24239,86
56022;2026-02-07;41;25889;60105,82
56023;2026-02-07;42;25894;67171,09
56024;2026-02-07;41;25897;10631,78
56025;2026-02-07;27;25905;62029,71
56026;2026-02-08;74;24872;282876,0
56027;2026-02-08;34;25030;16101,13
56028;2026-02-08;26;25056;99590,8
56029;2026-02-08;64;25309;53963,44
56030;2026-02-08;4;25331;81967,12
56031;2026-02-08;54;25345;9298,6
56032;2026-02-08;62;25374;101800,44
56033;2026-02-08;9;25531;11258,67
56034;2026-02-08;44;25533;495549,63
56035;2026-02-08;1;25641;17799,79
56036;2026-02-08;61;25710;78172,88
56037;2026-02-08;9;25724;63148,69
56038;2026-02-08;23;25754;744261,03
56039;2026-02-09;26;24997;200256,0
56040;2026-02-09;53;25065;18853,22
56041;2026-02-09;62;25356;31464,51
56042;2026-02-09;62;25369;74007,66
56043;2026-02-09;61;25746;57353,82
56044;2026-02-09;73;25786;554305,73
56045;2026-02-09;17;25795;150838,57
56046;2026-02-09;77;25883;14385,29
56047;2026-02-09;28;26023;97985,27
56048;2026-02-10;55;24875;13307,72
56049;2026-02-10;62;25395;42628,25
56050;2026-02-10;46;25400;198705,92
56051;2026-02-10;11;25439;8702,13
56052;2026-02-10;50;25773;105971,68
56053;2026-02-10;17;25776;367634,9
56054;2026-02-10;31;25784;368606,44
56055;2026-02-10;35;25797;247386,05
56056;2026-02-10;2;25801;299324,64
56057;2026-02-11;60;24485;47933,21
56058;2026-02-11;26;24906;35393,56
56059;2026-02-11;4;25455;57359,87
56060;2026-02-11;20;25482;62711,74
56061;2026-02-11;30;25536;9881,02
56062;2026-02-11;7;25687;448835,33
56063;2026-02-11;4;25748;169175,81
56064;2026-02-11;56;25768;59245,85
56065;2026-02-11;70;25782;35477,36
56066;2026-02-11;2;25812;304376,36
56067;2026-02-11;72;25836;80337,32
56068;2026-02-11;71;26035;47565,81
56069;2026-02-11;14;26045;14491,84
56070;2026-02-11;5;26069;92221,44
56071;2026-02-12;72;25495;29242,75
56072;2026-02-12;7;25569;255371,7
56073;2026-02-12;68;25596;62674,15
56074;2026-02-12;64;25628;94657,14
56075;2026-02-12;51;25639;10846,7
56076;2026-02-12;9;25731;40311,18
56077;2026-02-12;30;25733;29973,77
56078;2026-02-12;80;25793;413887,04
56079;2026-02-12;58;25814;201732,39
56080;2026-02-12;80;25849;324452,12
56081;2026-02-12;23;25850;507767,34
56082;2026-02-13;18;25153;38879,13
56083;2026-02-13;74;25163;277827,58
56084;2026-02-13;18;25252;70337,63
56085;2026-02-13;36;25316;364931,39
56086;2026-02-13;52;25413;31615,7
56087;2026-02-13;15;25509;87059,44
56088;2026-02-13;54;25557;55933,99
56089;2026-02-13;24;25561;65001,64
56090;2026-02-13;16;25580;152243,38
56091;2026-02-13;67;25622;321503,5
56092;2026-02-13;72;25796;26973,78
56093;2026-02-13;25;25798;35516,31
56094;2026-02-13;57;25807;370949,94
56095;2026-02-13;50;25823;22891,86
56096;2026-02-13;31;25854;370792,69
56097;2026-02-13;27;25947;36653,02
56098;2026-02-13;47;26106;173418,24
56099;2026-02-14;60;24780;226873,55
56100;2026-02-14;18;24972;84899,66
56101;2026-02-14;20;25483;99316,29
56102;2026-02-14;48;25488;43761,92
56103;2026-02-14;48;25517;28501,05
56104;2026-02-14;44;25589;511780,92
56105;2026-02-14;7;25624;645070,07
56106;2026-02-14;64;25640;35748,89
56107;2026-02-14;44;25732;1388999,48
56108;2026-02-14;51;25749;97599,77
56109;2026-02-14;70;25764;37426,68
56110;2026-02-14;37;25770;19998,52
56111;2026-02-14;67;25779;513255,28
56112;2026-02-14;43;25824;4561,46
56113;2026-02-14;14;26041;55654,1
56114;2026-02-14;47;26098;205563,33
56115;2026-02-15;18;25170;65373,94
56116;2026-02-15;29;25427;20404,97
56117;2026-02-15;11;25465;41076,75
56118;2026-02-15;4;25745;91282,64
56119;2026-02-15;61;25753;14335,58
56120;2026-02-15;9;25787;61915,03
56121;2026-02-15;46;25833;172024,62
56122;2026-02-15;35;25837;395841,23
56123;2026-02-15;75;25978;166772,21
56124;2026-02-16;55;24879;24567,9
56125;2026-02-16;74;24934;271175,63
56126;2026-02-16;62;25218;49298,64
56127;2026-02-16;34;25358;90096,02
56128;2026-02-16;34;25516;103489,17
56129;2026-02-16;30;25614;212819,84
56130;2026-02-16;9;25714;5657,27
56131;2026-02-16;4;25751;55267,4
56132;2026-02-16;58;25866;349554,18
56133;2026-02-16;41;25867;21300,92
56134;2026-02-16;19;25882;94623,4
56135;2026-02-16;1;25933;52139,37
56136;2026-02-16;5;26120;108356,25
56137;2026-02-17;54;24935;70667,91
56138;2026-02-17;13;25081;43489,3
56139;2026-02-17;44;25686;367443,3
56140;2026-02-17;61;25696;181081,46
56141;2026-02-17;68;25813;78481,19
56142;2026-02-17;49;25848;43905,15
56143;2026-02-17;6;25870;500188,21
56144;2026-02-17;12;25874;10458,76
56145;2026-02-17;38;25879;313352,42
56146;2026-02-17;43;25884;6604,24
56147;2026-02-17;78;25924;76082,39
56148;2026-02-18;54;25349;80699,07
56149;2026-02-18;20;25514;246663,59
56150;2026-02-18;22;25688;15280,56
56151;2026-02-18;61;25708;58248,98
56152;2026-02-18;24;25728;12075,36
56153;2026-02-18;68;25735;76535,86
56154;2026-02-18;49;25841;103554,15
56155;2026-02-18;47;26110;69664,63
56156;2026-02-19;34;25378;43038,99
56157;2026-02-19;48;25492;2377,18
56158;2026-02-19;3;25546;25044,39
56159;2026-02-19;62;25554;24178,4
56160;2026-02-19;15;25571;60184,96
56161;2026-02-19;13;25651;36515,58
56162;2026-02-19;67;25740;330546,76
56163;2026-02-19;16;25815;447544,64
56164;2026-02-19;79;25852;22439,91
56165;2026-02-19;43;25892;57208,97
56166;2026-02-19;57;25910;296227,83
56167;2026-02-20;16;25461;545251,05
56168;2026-02-20;15;25538;72295,86
56169;2026-02-20;59;25544;33740,86
56170;2026-02-20;12;25706;7310,79
56171;2026-02-20;29;25760;76688,07
56172;2026-02-20;40;25811;482028,79
56173;2026-02-20;23;25853;617097,42
56174;2026-02-20;58;25887;546871,9
56175;2026-02-20;17;25917;130689,12
56176;2026-02-20;5;26115;77850,69
56177;2026-02-21;74;24885;542668,35
56178;2026-02-21;54;24929;26172,06
56179;2026-02-21;62;25356;22561,38
56180;2026-02-21;39;25568;56050,45
56181;2026-02-21;17;25795;122517,95
56182;2026-02-21;19;25862;114654,24
56183;2026-02-21;43;25863;9158,79
56184;2026-02-21;37;25878;51662,0
56185;2026-02-21;12;25898;17070,06
56186;2026-02-21;66;25908;44504,74
56187;2026-02-21;12;25920;45187,26
56188;2026-02-21;33;26190;39349,92
56189;2026-02-22;74;25392;454199,51
56190;2026-02-22;18;25399;110708,64
56191;2026-02-22;52;25510;109105,01
56192;2026-02-22;44;25744;675759,18
56193;2026-02-22;25;25798;20630,29
56194;2026-02-22;16;25830;432808,03
56195;2026-02-22;6;25873;207199,17
56196;2026-02-22;17;25886;158208,06
56197;2026-02-22;25;25923;104673,84
56198;2026-02-22;42;26044;19080,84
56199;2026-02-23;53;24542;41360,23
56200;2026-02-23;39;25567;89228,73
56201;2026-02-23;20;25570;119215,25
56202;2026-02-23;39;25632;7326,36
56203;2026-02-23;4;25755;144697,62
56204;2026-02-23;30;25769;22300,67
56205;2026-02-23;51;25843;39343,7
56206;2026-02-23;61;25856;50331,06
56207;2026-02-23;73;25868;532715,06
56208;2026-02-23;17;25895;328887,06
56209;2026-02-23;2;25921;309613,27
56210;2026-02-23;75;26004;151854,36
56211;2026-02-23;28;26144;157074,98
56212;2026-02-24;15;25577;369952,71
56213;2026-02-24;37;25844;123552,15
56214;2026-02-24;3;25893;147018,19
56215;2026-02-24;21;25899;76989,17
56216;2026-02-24;69;26123;48716,0
56217;2026-02-24;71;26212;46785,24
56218;2026-02-25;53;25065;23969,29
56219;2026-02-25;44;25791;767528,31
56220;2026-02-25;44;25805;849144,06
56221;2026-02-25;41;25897;14238,46
56222;2026-02-25;19;25935;30959,18
56223;2026-02-25;38;25936;246971,63
56224;2026-02-25;14;26045;20147,05
56225;2026-02-26;59;25294;21224,08
56226;2026-02-26;18;25348;94126,32
56227;2026-02-26;7;25765;421831,28
56228;2026-02-26;35;25797;297740,62
56229;2026-02-26;29;25806;53882,86
56230;2026-02-26;31;25901;260415,32
56231;2026-02-26;21;25912;57115,03
56232;2026-02-26;33;26204;165032,94
56233;2026-02-26;28;26229;232380,17
56234;2026-02-27;34;25378;64140,33
56235;2026-02-27;9;25799;26646,8
56236;2026-02-27;12;25874;5082,71
56237;2026-02-27;63;25928;46463,32
56238;2026-02-27;73;25974;363565,74
56239;2026-02-28;37;25770;14301,84
56240;2026-02-28;64;25778;45729,37
56241;2026-02-28;29;25789;4928,68
56242;2026-02-28;66;25926;26413,72
56243;2026-02-28;72;25944;65884,33
56244;2026-03-01;74;25551;323798,08
56245;2026-03-01;45;25662;139395,62
56246;2026-03-01;20;25692;119659,68
56247;2026-03-01;30;25743;92297,5
56248;2026-03-01;4;25829;167383,55
56249;2026-03-01;36;25860;41001,24
56250;2026-03-01;70;25880;16188,55
56251;2026-03-01;34;25907;11742,24
56252;2026-03-01;80;25929;432387,19
56253;2026-03-01;72;25948;137255,1
56254;2026-03-01;72;25973;51033,16
56255;2026-03-02;60;24586;39028,98
56256;2026-03-02;11;25268;7865,05
56257;2026-03-02;16;25855;1304622,37
56258;2026-03-02;1;25903;79007,99
56259;2026-03-02;66;25977;51770,86
56260;2026-03-02;1;26048;26801,6
56261;2026-03-02;14;26266;101096,78
56262;2026-03-03;18;25170;35446,78
56263;2026-03-03;26;25286;50540,68
56264;2026-03-03;62;25554;25484,69
56265;2026-03-03;11;25603;24951,28
56266;2026-03-03;39;25632;4368,84
56267;2026-03-03;61;25710;48510,79
56268;2026-03-03;15;25721;126787,76
56269;2026-03-03;62;25736;186752,24
56270;2026-03-03;21;25945;107576,52
56271;2026-03-03;2;25954;465706,3
56272;2026-03-03;6;25982;446914,86
56273;2026-03-03;56;25997;37322,01
56274;2026-03-03;27;26140;68446,21
56275;2026-03-04;34;25030;20239,23
56276;2026-03-04;18;25252;91974,07
56277;2026-03-04;13;25626;28096,01
56278;2026-03-04;30;25857;92594,07
56279;2026-03-04;72;25969;88717,33
56280;2026-03-04;38;25971;227963,22
56281;2026-03-04;12;25985;2826,48
56282;2026-03-04;22;26010;27200,29
56283;2026-03-04;65;26059;27913,81
56284;2026-03-04;32;26084;107139,8
56285;2026-03-04;75;26153;100537,02
56286;2026-03-04;71;26291;19078,4
56287;2026-03-05;54;25463;48926,68
56288;2026-03-05;16;25896;931127,05
56289;2026-03-05;27;25905;46712,47
56290;2026-03-05;19;25979;54875,71
56291;2026-03-06;55;25136;15477,53
56292;2026-03-06;62;25705;71885,14
56293;2026-03-06;30;25733;39416,91
56294;2026-03-06;7;25913;536512,13
56295;2026-03-06;17;25917;106950,8
56296;2026-03-06;51;25952;67659,58
56297;2026-03-06;57;26011;473454,46
56298;2026-03-06;79;26030;30023,8
56299;2026-03-06;27;26157;44241,19
56300;2026-03-06;75;26176;176798,71
56301;2026-03-06;33;26296;26185,96
56302;2026-03-06;33;26319;76381,39
56303;2026-03-07;62;25777;11777,94
56304;2026-03-07;40;25876;520771,64
56305;2026-03-07;70;25950;119578,15
56306;2026-03-07;3;25998;53236,17
56307;2026-03-07;21;26003;46791,37
56308;2026-03-07;56;26032;81386,31
56309;2026-03-08;13;25238;21003,8
56310;2026-03-08;18;25698;309016,94
56311;2026-03-08;39;25783;77302,32
56312;2026-03-08;8;25800;198833,14
56313;2026-03-08;40;25816;741507,01
56314;2026-03-08;61;25906;108138,82
56315;2026-03-08;27;25947;33583,99
56316;2026-03-08;73;26005;1017109,14
56317;2026-03-08;19;26007;128444,05
56318;2026-03-08;49;26014;157340,74
56319;2026-03-08;69;26240;28443,48
56320;2026-03-09;20;25692;85522,77
56321;2026-03-09;64;25845;92272,93
56322;2026-03-09;30;25911;44075,2
56323;2026-03-09;23;26027;310170,32
56324;2026-03-09;37;26060;139939,03
56325;2026-03-09;37;26122;20008,99
56326;2026-03-09;78;26187;40896,51
56327;2026-03-10;53;25205;87328,29
56328;2026-03-10;15;25571;44499,68
56329;2026-03-10;15;25788;71206,49
56330;2026-03-10;2;25812;199812,45
56331;2026-03-10;68;25838;62578,53
56332;2026-03-10;56;26008;66098,89
56333;2026-03-10;76;26009;95185,69
56334;2026-03-10;2;26024;175480,52
56335;2026-03-10;31;26025;291563,88
56336;2026-03-10;43;26055;135503,69
56337;2026-03-10;43;26058;43244,63
56338;2026-03-10;37;26135;26871,55
56339;2026-03-11;60;25513;33595,84
56340;2026-03-11;36;25638;147551,61
56341;2026-03-11;18;25665;234000,36
56342;2026-03-11;59;25819;93386,07
56343;2026-03-11;36;25842;150002,37
56344;2026-03-11;16;25937;1067178,0
56345;2026-03-11;8;25941;170629,54
56346;2026-03-11;37;25988;75707,17
56347;2026-03-11;49;26018;149386,5
56348;2026-03-11;2;26057;673559,02
56349;2026-03-11;27;26183;27679,23
56350;2026-03-11;5;26345;43645,11
56351;2026-03-12;64;25890;38328,06
56352;2026-03-12;24;25939;12134,11
56353;2026-03-12;17;26021;224013,04
56354;2026-03-12;70;26039;38904,69
56355;2026-03-12;79;26065;41596,27
56356;2026-03-12;56;26068;11599,56
56357;2026-03-12;70;26071;43246,37
56358;2026-03-12;3;26089;22994,2
56359;2026-03-12;5;26344;145066,94
56360;2026-03-13;40;25914;272148,4
56361;2026-03-13;19;26033;115594,21
56362;2026-03-13;12;26078;17473,2
56363;2026-03-13;72;26079;44124,84
56364;2026-03-14;60;25287;103398,8
56365;2026-03-14;55;25327;10188,23
56366;2026-03-14;58;25814;156831,7
56367;2026-03-14;64;25922;113495,35
56368;2026-03-14;4;25930;321618,03
56369;2026-03-14;19;25979;31959,61
56370;2026-03-14;56;25997;30244,01
56371;2026-03-14;70;25999;134791,92
56372;2026-03-14;68;26028;92863,89
56373;2026-03-14;37;26172;12506,84
56374;2026-03-15;74;25098;212527,98
56375;2026-03-15;54;25463;68301,03
56376;2026-03-15;54;25689;103005,39
56377;2026-03-15;15;25809;231712,02
56378;2026-03-15;50;25823;14875,25
56379;2026-03-15;9;26002;28739,21
56380;2026-03-15;79;26038;13509,38
56381;2026-03-15;1;26049;1038,38
56382;2026-03-15;43;26051;21057,55
56383;2026-03-15;72;26054;73757,63
56384;2026-03-15;25;26067;39940,33
56385;2026-03-15;72;26077;36077,79
56386;2026-03-15;23;26104;422748,41
56387;2026-03-15;57;26112;545834,0
56388;2026-03-15;27;26234;1536,53
56389;2026-03-16;11;25271;38940,52
56390;2026-03-16;55;25487;42677,31
56391;2026-03-16;60;25550;206191,37
56392;2026-03-16;44;25994;613931,6
56393;2026-03-16;58;26037;126131,17
56394;2026-03-16;25;26076;28048,41
56395;2026-03-16;3;26097;42313,62
56396;2026-03-16;78;26251;79154,43
56397;2026-03-16;78;26285;40415,12
56398;2026-03-17;29;25789;3660,88
56399;2026-03-17;48;25803;45366,95
56400;2026-03-17;16;25938;262183,38
56401;2026-03-17;67;25986;181487,34
56402;2026-03-17;2;26024;125518,9
56403;2026-03-17;43;26073;30867,92
56404;2026-03-17;38;26082;35423,42
56405;2026-03-17;22;26107;23215,62
56406;2026-03-17;35;26133;336445,5
56407;2026-03-17;17;26137;379341,19
56408;2026-03-17;33;26190;34859,64
56409;2026-03-17;42;26219;4499,35
56410;2026-03-17;27;26280;5228,22
56411;2026-03-17;71;26402;33131,43
56412;2026-03-18;55;25457;29778,56
56413;2026-03-18;62;25864;48602,34
56414;2026-03-18;24;25904;56820,08
56415;2026-03-18;29;25946;46095,65
56416;2026-03-18;2;26064;348736,61
56417;2026-03-18;35;26095;435524,28
56418;2026-03-18;79;26118;27634,11
56419;2026-03-18;79;26134;152159,99
56420;2026-03-18;10;26141;43849,87
56421;2026-03-18;23;26146;1142820,97
56422;2026-03-18;28;26388;105961,61
56423;2026-03-18;14;26421;75067,1
56424;2026-03-19;60;25102;207988,13
56425;2026-03-19;44;25940;689508,47
56426;2026-03-19;24;26006;59649,24
56427;2026-03-19;66;26114;56003,3
56428;2026-03-19;75;26153;113900,48
56429;2026-03-20;59;25835;93916,82
56430;2026-03-20;67;25984;215639,99
56431;2026-03-20;65;26070;28530,11
56432;2026-03-20;4;26075;213029,47
56433;2026-03-20;25;26117;62469,6
56434;2026-03-20;12;26127;50650,22
56435;2026-03-20;17;26129;310626,93
56436;2026-03-20;27;26239;5776,7
56437;2026-03-21;26;25375;72521,82
56438;2026-03-21;59;25847;123054,2
56439;2026-03-21;20;25851;89169,78
56440;2026-03-21;16;25980;812264,3
56441;2026-03-21;14;26470;44346,89
56442;2026-03-22;60;25631;29537,5
56443;2026-03-22;24;25939;13194,65
56444;2026-03-22;4;25964;78997,14
56445;2026-03-22;4;25996;239880,68
56446;2026-03-22;9;26101;18866,84
56447;2026-03-22;9;26145;14555,04
56448;2026-03-22;65;26164;48657,92
56449;2026-03-22;37;26172;11708,04
56450;2026-03-22;79;26174;40993,81
56451;2026-03-22;27;26267;63152,37
56452;2026-03-22;77;26303;44243,14
56453;2026-03-22;5;26499;85247,9
56454;2026-03-23;54;25209;42187,02
56455;2026-03-23;74;25591;234772,59
56456;2026-03-23;51;25843;57268,53
56457;2026-03-23;34;25956;98431,82
56458;2026-03-23;8;25958;332884,6
56459;2026-03-23;40;26029;567397,46
56460;2026-03-23;6;26119;304310,32
56461;2026-03-23;63;26138;34636,51
56462;2026-03-23;21;26148;69774,19
56463;2026-03-23;12;26152;11785,33
56464;2026-03-23;17;26161;290217,61
56465;2026-03-23;70;26197;83634,86
56466;2026-03-23;70;26206;64403,76
56467;2026-03-23;78;26434;69369,96
56468;2026-03-23;14;26530;23811,27
56469;2026-03-24;48;25909;114837,9
56470;2026-03-24;2;26126;441381,85
56471;2026-03-24;80;26169;328625,63
56472;2026-03-24;72;26184;77251,4
56473;2026-03-24;35;26188;330684,72
56474;2026-03-24;63;26209;6877,25
56475;2026-03-24;42;26343;39716,92
56476;2026-03-24;41;26347;33938,89
56477;2026-03-24;33;26539;106830,37
56478;2026-03-25;39;25919;60052,72
56479;2026-03-25;29;26042;107895,58
56480;2026-03-25;64;26061;27420,38
56481;2026-03-25;2;26192;504582,14
56482;2026-03-25;12;26193;35031,13
56483;2026-03-25;58;26213;454110,21
56484;2026-03-25;5;26532;27862,19
56485;2026-03-25;47;26546;22743,51
56486;2026-03-26;24;25970;30227,16
56487;2026-03-26;72;26077;32578,22
56488;2026-03-26;19;26151;81660,09
56489;2026-03-26;10;26167;28533,0
56490;2026-03-26;66;26202;151383,96
56491;2026-03-26;78;26439;9697,84
56492;2026-03-26;5;26528;94954,54
56493;2026-03-27;53;25272;19364,91
56494;2026-03-27;11;25318;36837,79
56495;2026-03-27;60;25456;193810,27
56496;2026-03-27;13;26072;106934,26
56497;2026-03-27;3;26155;65878,2
56498;2026-03-27;56;26175;66625,32
56499;2026-03-27;10;26195;117771,52
56500;2026-03-27;50;26199;58703,14
56501;2026-03-27;31;26214;239971,33
56502;2026-03-27;72;26223;61413,84
56503;2026-03-27;80;26237;169616,38
56504;2026-03-27;78;26251;35494,65
56505;2026-03-27;78;26308;162783,32
56506;2026-03-27;32;26314;77755,32
56507;2026-03-28;53;25368;12639,18
56508;2026-03-28;13;25471;53529,35
56509;2026-03-28;48;25949;29439,22
56510;2026-03-28;66;26171;85727,01
56511;2026-03-28;1;26178;33473,15
56512;2026-03-28;17;26226;373627,94
56513;2026-03-28;32;26300;131930,46
56514;2026-03-28;34;26320;83159,47
56515;2026-03-28;41;26401;6887,6
56516;2026-03-28;69;26409;110073,84
56517;2026-03-28;78;26488;48985,11
56518;2026-03-28;47;26570;109060,21
56519;2026-03-29;60;25199;54451,2
56520;2026-03-29;45;25802;15560,52
56521;2026-03-29;13;25934;40298,48
56522;2026-03-29;62;25961;140055,59
56523;2026-03-29;29;26019;33196,97
56524;2026-03-29;58;26037;158574,99
56525;2026-03-29;68;26053;14357,89
56526;2026-03-29;44;26154;628111,55
56527;2026-03-29;63;26245;18557,37
56528;2026-03-29;31;26246;423900,45
56529;2026-03-30;26;25587;50454,28
56530;2026-03-30;59;25975;9403,04
56531;2026-03-30;16;26062;701749,29
56532;2026-03-30;8;26150;261780,93
56533;2026-03-30;72;26208;5560,93
56534;2026-03-30;72;26232;83872,83
56535;2026-03-30;63;26236;17737,23
56536;2026-03-30;35;26261;426459,24
56537;2026-03-30;1;26334;40498,07
56538;2026-03-30;78;26493;155070,17
56539;2026-03-31;55;25183;29266,63
56540;2026-03-31;45;25411;150755,69
56541;2026-03-31;53;25597;46887,26
56542;2026-03-31;39;25963;187073,5
56543;2026-03-31;52;26046;151374,64
56544;2026-03-31;52;26105;142996,92
56545;2026-03-31;3;26189;4483,21
56546;2026-03-31;2;26215;535720,99
56547;2026-03-31;10;26216;71582,05
56548;2026-03-31;10;26252;29740,6
56549;2026-03-31;35;26262;403109,24
56550;2026-03-31;76;26263;84554,32
56551;2026-03-31;28;26526;261854,59
56552;2026-04-01;59;25976;23405,82
56553;2026-04-01;15;25992;263068,39
56554;2026-04-01;40;26090;558592,36
56555;2026-04-01;37;26135;36786,82
56556;2026-04-01;12;26203;97137,16
56557;2026-04-01;31;26207;528266,31
56558;2026-04-01;49;26221;83608,34
56559;2026-04-01;46;26264;253079,73
56560;2026-04-01;50;26271;85012,36
56561;2026-04-01;66;26275;41939,95
56562;2026-04-01;80;26282;330188,83
56563;2026-04-01;41;26383;69587,37
56564;2026-04-01;77;26387;47531,73
56565;2026-04-01;78;26504;65019,51
56566;2026-04-01;33;26548;67831,94
56567;2026-04-01;14;26558;56355,23
56568;2026-04-01;33;26615;120354,63
56569;2026-04-02;20;25966;137867,3
56570;2026-04-02;48;25968;77906,83
56571;2026-04-02;52;26050;96462,27
56572;2026-04-02;16;26066;501053,75
56573;2026-04-02;3;26089;24719,83
56574;2026-04-02;7;26180;914442,59
56575;2026-04-02;40;26200;758955,72
56576;2026-04-02;23;26225;427085,05
56577;2026-04-02;12;26247;28045,39
56578;2026-04-02;31;26253;196783,57
56579;2026-04-02;76;26274;38215,11
56580;2026-04-02;2;26277;462413,04
56581;2026-04-02;78;26425;207646,42
56582;2026-04-02;75;26452;99238,32
56583;2026-04-02;78;26538;28926,71
56584;2026-04-02;71;26624;8744,82
56585;2026-04-03;11;25323;46888,93
56586;2026-04-03;74;25543;418669,17
56587;2026-04-03;24;26094;84606,74
56588;2026-04-03;8;26099;52822,83
56589;2026-04-03;37;26181;52485,47
56590;2026-04-03;46;26228;468124,06
56591;2026-04-03;38;26249;44602,41
56592;2026-04-03;35;26283;151077,24
56593;2026-04-03;79;26297;39648,78
